timestamp;open;high;low;close;volume
2025-06-04 08:00:00;105320.75000000;105585.45000000;105320.75000000;105435.93000000;351.33591000
2025-06-04 09:00:00;105435.93000000;105919.26000000;105329.54000000;105825.31000000;986.00175000
2025-06-04 10:00:00;105825.31000000;106000.00000000;105650.96000000;105705.13000000;390.95549000
2025-06-04 11:00:00;105705.13000000;105820.04000000;105080.26000000;105084.36000000;2112.47110000
2025-06-04 12:00:00;105084.36000000;105157.27000000;104794.50000000;105039.19000000;887.65828000
2025-06-04 13:00:00;105039.20000000;105272.30000000;104720.00000000;104761.17000000;633.64563000
2025-06-04 14:00:00;104761.17000000;105045.79000000;104179.00000000;105033.30000000;1446.23210000
2025-06-04 15:00:00;105033.30000000;105542.00000000;104928.65000000;105298.27000000;938.94287000
2025-06-04 16:00:00;105298.26000000;105464.85000000;105094.00000000;105445.89000000;468.85884000
2025-06-04 17:00:00;105445.90000000;105483.14000000;104963.64000000;105051.10000000;399.33188000
2025-06-04 18:00:00;105051.11000000;105300.00000000;104920.01000000;104951.54000000;301.21483000
2025-06-04 19:00:00;104951.54000000;105079.99000000;104865.25000000;104913.52000000;282.68857000
2025-06-04 20:00:00;104913.52000000;104959.64000000;104407.16000000;104609.87000000;484.36457000
2025-06-04 21:00:00;104609.88000000;105045.79000000;104549.83000000;104930.61000000;304.21199000
2025-06-04 22:00:00;104930.61000000;105034.91000000;104744.18000000;104775.36000000;158.79559000
2025-06-04 23:00:00;104775.37000000;104864.50000000;104625.15000000;104696.86000000;176.30335000
2025-06-05 00:00:00;104696.86000000;104976.75000000;104651.16000000;104976.74000000;242.65293000
2025-06-05 01:00:00;104976.75000000;105155.55000000;104697.84000000;104774.92000000;288.56241000
2025-06-05 02:00:00;104774.92000000;105240.84000000;104774.92000000;104989.48000000;396.55703000
2025-06-05 03:00:00;104989.48000000;105064.95000000;104880.20000000;105047.15000000;198.77038000
2025-06-05 04:00:00;105047.15000000;105226.14000000;105032.95000000;105173.71000000;182.65610000
2025-06-05 05:00:00;105173.72000000;105189.22000000;104570.43000000;104649.23000000;673.16476000
2025-06-05 06:00:00;104649.22000000;104696.73000000;104380.00000000;104452.93000000;416.36718000
2025-06-05 07:00:00;104452.94000000;104636.46000000;104424.52000000;104518.05000000;321.50806000
2025-06-05 08:00:00;104518.05000000;104681.28000000;104424.52000000;104675.36000000;277.44002000
2025-06-05 09:00:00;104675.36000000;104920.00000000;104675.35000000;104900.00000000;298.63026000
2025-06-05 10:00:00;104900.00000000;104900.01000000;104517.43000000;104659.24000000;304.88123000
2025-06-05 11:00:00;104659.25000000;104847.52000000;104551.64000000;104827.80000000;180.80524000
2025-06-05 12:00:00;104827.79000000;105776.99000000;104790.69000000;105649.59000000;1029.99302000
2025-06-05 13:00:00;105649.60000000;105909.71000000;104303.64000000;104527.00000000;1449.94992000
2025-06-05 14:00:00;104527.00000000;104927.79000000;103900.00000000;104639.20000000;1874.15172000
2025-06-05 15:00:00;104639.21000000;104871.31000000;104330.18000000;104531.49000000;713.68921000
2025-06-05 16:00:00;104531.50000000;104598.87000000;103258.00000000;103262.53000000;1390.74350000
2025-06-05 17:00:00;103262.54000000;103581.40000000;103140.00000000;103240.04000000;962.55375000
2025-06-05 18:00:00;103240.04000000;103354.56000000;102581.56000000;103006.05000000;1385.84959000
2025-06-05 19:00:00;103006.04000000;103036.91000000;101596.62000000;101914.77000000;2448.38476000
2025-06-05 20:00:00;101914.76000000;102171.44000000;100372.26000000;100483.91000000;3383.41936000
2025-06-05 21:00:00;100483.92000000;101658.17000000;100428.00000000;101542.82000000;2188.11746000
2025-06-05 22:00:00;101542.82000000;101707.77000000;101029.46000000;101502.61000000;949.97233000
2025-06-05 23:00:00;101502.61000000;101835.70000000;101488.37000000;101508.68000000;762.68132000
2025-06-06 00:00:00;101508.69000000;101907.00000000;101095.80000000;101900.77000000;874.39109000
2025-06-06 01:00:00;101900.77000000;101944.89000000;101681.77000000;101841.20000000;378.25915000
2025-06-06 02:00:00;101841.19000000;102208.28000000;101535.61000000;102203.52000000;725.19187000
2025-06-06 03:00:00;102203.53000000;102520.00000000;102056.23000000;102493.30000000;774.57977000
2025-06-06 04:00:00;102493.30000000;102799.23000000;102387.38000000;102777.00000000;593.04470000
2025-06-06 05:00:00;102777.01000000;102954.24000000;102683.22000000;102954.24000000;461.43449000
2025-06-06 06:00:00;102954.23000000;103210.06000000;102896.10000000;103160.00000000;638.68853000
2025-06-06 07:00:00;103160.00000000;103468.66000000;103050.90000000;103150.44000000;585.47496000
2025-06-06 08:00:00;103150.44000000;103589.00000000;103150.43000000;103510.25000000;492.04854000
2025-06-06 09:00:00;103510.25000000;103750.00000000;103510.24000000;103643.98000000;621.57206000
2025-06-06 10:00:00;103643.99000000;103800.00000000;103553.31000000;103676.25000000;580.32136000
2025-06-06 11:00:00;103676.24000000;103991.45000000;103643.78000000;103927.99000000;524.28446000
2025-06-06 12:00:00;103927.99000000;104300.00000000;103513.70000000;103753.27000000;1382.80380000
2025-06-06 13:00:00;103753.26000000;104529.65000000;103753.26000000;104098.84000000;950.84579000
2025-06-06 14:00:00;104098.84000000;104880.88000000;104004.83000000;104776.70000000;991.71953000
2025-06-06 15:00:00;104776.70000000;105333.00000000;104616.12000000;105092.28000000;1335.00321000
2025-06-06 16:00:00;105092.28000000;105284.00000000;104708.08000000;104758.27000000;1057.73280000
2025-06-06 17:00:00;104758.28000000;104975.47000000;104390.18000000;104922.14000000;761.70730000
2025-06-06 18:00:00;104922.14000000;104982.38000000;104475.93000000;104497.69000000;373.48505000
2025-06-06 19:00:00;104497.69000000;104601.87000000;104013.21000000;104219.80000000;569.98192000
2025-06-06 20:00:00;104219.80000000;104617.56000000;104167.98000000;104478.07000000;332.96273000
2025-06-06 21:00:00;104478.07000000;104488.38000000;104300.00000000;104386.29000000;362.26650000
2025-06-06 22:00:00;104386.29000000;104485.91000000;104232.55000000;104476.81000000;240.44272000
2025-06-06 23:00:00;104476.82000000;104487.28000000;104193.32000000;104288.44000000;230.83152000
2025-06-07 00:00:00;104288.43000000;104511.69000000;103871.09000000;104511.69000000;440.68115000
2025-06-07 01:00:00;104511.68000000;104567.89000000;104348.83000000;104453.56000000;211.20170000
2025-06-07 02:00:00;104453.55000000;104611.68000000;104328.18000000;104531.57000000;266.07012000
2025-06-07 03:00:00;104531.58000000;104910.77000000;104484.52000000;104871.58000000;482.21131000
2025-06-07 04:00:00;104871.59000000;104880.32000000;104643.62000000;104819.99000000;263.09442000
2025-06-07 05:00:00;104820.00000000;105000.00000000;104751.16000000;104877.36000000;292.29171000
2025-06-07 06:00:00;104877.37000000;105319.00000000;104788.31000000;105316.37000000;409.73016000
2025-06-07 07:00:00;105316.36000000;105319.13000000;104834.27000000;104867.04000000;343.94832000
2025-06-07 08:00:00;104867.03000000;104966.69000000;104689.81000000;104746.44000000;233.72481000
2025-06-07 09:00:00;104746.44000000;104942.02000000;104746.43000000;104848.09000000;208.46137000
2025-06-07 10:00:00;104848.09000000;105198.58000000;104840.29000000;105145.84000000;355.28954000
2025-06-07 11:00:00;105145.83000000;105264.00000000;105050.04000000;105150.01000000;382.87799000
2025-06-07 12:00:00;105150.01000000;105702.99000000;105150.00000000;105465.21000000;1059.92731000
2025-06-07 13:00:00;105465.22000000;105800.00000000;105309.56000000;105610.52000000;478.46327000
2025-06-07 14:00:00;105610.53000000;105688.40000000;105394.48000000;105431.61000000;394.99404000
2025-06-07 15:00:00;105431.61000000;105577.18000000;105316.98000000;105558.11000000;264.34496000
2025-06-07 16:00:00;105558.11000000;105666.66000000;105279.06000000;105350.68000000;279.15265000
2025-06-07 17:00:00;105350.68000000;105558.62000000;105350.00000000;105393.21000000;183.64973000
2025-06-07 18:00:00;105393.21000000;105884.46000000;105393.20000000;105599.99000000;712.93146000
2025-06-07 19:00:00;105599.99000000;105871.33000000;105599.99000000;105725.91000000;360.31008000
2025-06-07 20:00:00;105725.91000000;105900.00000000;105725.90000000;105846.98000000;192.22857000
2025-06-07 21:00:00;105846.98000000;105865.43000000;105707.39000000;105764.64000000;139.73285000
2025-06-07 22:00:00;105764.63000000;105900.00000000;105664.00000000;105820.51000000;179.86110000
2025-06-07 23:00:00;105820.52000000;105820.52000000;105534.88000000;105552.15000000;209.75344000
2025-06-08 00:00:00;105552.15000000;105654.95000000;105441.86000000;105473.21000000;278.41728000
2025-06-08 01:00:00;105473.22000000;105786.33000000;105400.57000000;105690.33000000;312.19485000
2025-06-08 02:00:00;105690.32000000;105690.33000000;105441.86000000;105441.87000000;301.18228000
2025-06-08 03:00:00;105441.86000000;105500.00000000;105394.03000000;105471.59000000;192.88835000
2025-06-08 04:00:00;105471.59000000;105636.53000000;105408.38000000;105614.38000000;151.52478000
2025-06-08 05:00:00;105614.37000000;105653.13000000;105412.76000000;105438.34000000;148.53573000
2025-06-08 06:00:00;105438.34000000;105599.32000000;105432.96000000;105442.87000000;155.65979000
2025-06-08 07:00:00;105442.88000000;105556.15000000;105410.23000000;105426.45000000;167.34238000
2025-06-08 08:00:00;105426.46000000;105495.99000000;105367.88000000;105373.81000000;192.70501000
2025-06-08 09:00:00;105373.82000000;105405.80000000;105075.51000000;105140.01000000;497.00351000
2025-06-08 10:00:00;105140.00000000;105481.24000000;104964.14000000;105357.64000000;605.73110000
2025-06-08 11:00:00;105357.64000000;105720.94000000;105357.63000000;105686.71000000;376.57336000
2025-06-08 12:00:00;105686.71000000;105773.60000000;105520.25000000;105721.50000000;711.67090000
2025-06-08 13:00:00;105721.50000000;106160.19000000;105577.36000000;105627.90000000;891.02348000
2025-06-08 14:00:00;105627.90000000;105910.17000000;105577.36000000;105829.66000000;258.38147000
2025-06-08 15:00:00;105829.66000000;106095.85000000;105818.18000000;105984.52000000;339.90570000
2025-06-08 16:00:00;105984.53000000;106320.77000000;105943.91000000;106189.99000000;430.64590000
2025-06-08 17:00:00;106190.00000000;106360.00000000;106081.59000000;106082.95000000;300.04690000
2025-06-08 18:00:00;106082.95000000;106325.59000000;106020.46000000;106317.70000000;214.12634000
2025-06-08 19:00:00;106317.71000000;106335.90000000;106180.85000000;106289.99000000;155.14719000
2025-06-08 20:00:00;106289.99000000;106319.92000000;106118.72000000;106147.66000000;273.99242000
2025-06-08 21:00:00;106147.65000000;106488.14000000;106147.65000000;106331.92000000;236.61843000
2025-06-08 22:00:00;106331.92000000;106360.85000000;105674.70000000;105770.55000000;441.89266000
2025-06-08 23:00:00;105770.55000000;105775.99000000;105545.71000000;105734.00000000;414.85324000
2025-06-09 00:00:00;105734.01000000;105966.33000000;105581.44000000;105706.34000000;642.30292000
2025-06-09 01:00:00;105706.34000000;105740.90000000;105427.53000000;105527.71000000;390.41065000
2025-06-09 02:00:00;105527.71000000;105724.76000000;105475.48000000;105560.89000000;237.10673000
2025-06-09 03:00:00;105560.90000000;105700.37000000;105318.37000000;105659.13000000;525.22940000
2025-06-09 04:00:00;105659.14000000;105717.30000000;105428.02000000;105449.21000000;501.62589000
2025-06-09 05:00:00;105449.21000000;105522.87000000;105325.60000000;105379.11000000;319.63601000
2025-06-09 06:00:00;105379.12000000;105692.84000000;105319.00000000;105692.83000000;454.58589000
2025-06-09 07:00:00;105692.84000000;105692.84000000;105500.00000000;105560.71000000;194.49207000
2025-06-09 08:00:00;105560.71000000;105949.09000000;105473.57000000;105926.39000000;461.10180000
2025-06-09 09:00:00;105926.40000000;106888.00000000;105832.00000000;106612.52000000;1140.00074000
2025-06-09 10:00:00;106612.53000000;107464.77000000;106565.30000000;107179.70000000;1524.82298000
2025-06-09 11:00:00;107179.70000000;107806.00000000;107146.18000000;107759.21000000;1299.03104000
2025-06-09 12:00:00;107759.21000000;107990.00000000;107540.22000000;107750.39000000;875.21201000
2025-06-09 13:00:00;107750.39000000;107893.40000000;106860.00000000;107026.47000000;1035.50084000
2025-06-09 14:00:00;107026.48000000;108000.00000000;107026.48000000;107610.33000000;1005.76983000
2025-06-09 15:00:00;107610.32000000;108020.00000000;107522.79000000;107635.91000000;627.93587000
2025-06-09 16:00:00;107635.91000000;108127.16000000;107635.91000000;107697.51000000;895.91837000
2025-06-09 17:00:00;107697.52000000;108422.28000000;107659.35000000;108337.56000000;661.80863000
2025-06-09 18:00:00;108337.57000000;108552.44000000;108284.50000000;108446.18000000;521.19201000
2025-06-09 19:00:00;108446.18000000;108767.24000000;108339.68000000;108564.72000000;610.54706000
2025-06-09 20:00:00;108565.86000000;108736.19000000;108456.08000000;108706.74000000;326.05236000
2025-06-09 21:00:00;108706.74000000;110530.17000000;108706.73000000;109973.75000000;3520.02143000
2025-06-09 22:00:00;109973.74000000;110420.00000000;109734.92000000;110177.28000000;1243.72377000
2025-06-09 23:00:00;110177.28000000;110313.99000000;109866.18000000;110263.02000000;961.34621000
2025-06-10 00:00:00;110263.02000000;110311.82000000;109909.54000000;109913.91000000;893.59303000
2025-06-10 01:00:00;109913.91000000;109953.98000000;109648.29000000;109788.57000000;524.96936000
2025-06-10 02:00:00;109788.58000000;109788.58000000;109381.24000000;109650.94000000;568.91009000
2025-06-10 03:00:00;109650.95000000;109684.89000000;109382.38000000;109568.02000000;369.14727000
2025-06-10 04:00:00;109568.03000000;109649.98000000;109366.00000000;109528.55000000;369.49008000
2025-06-10 05:00:00;109528.55000000;109737.68000000;109200.00000000;109310.49000000;529.37516000
2025-06-10 06:00:00;109310.49000000;109650.00000000;109161.00000000;109502.68000000;427.51687000
2025-06-10 07:00:00;109502.69000000;109517.16000000;109095.67000000;109205.14000000;990.69176000
2025-06-10 08:00:00;109205.14000000;109415.10000000;109056.90000000;109082.65000000;522.59315000
2025-06-10 09:00:00;109082.65000000;109521.84000000;109065.14000000;109508.78000000;615.65872000
2025-06-10 10:00:00;109508.78000000;109573.30000000;109275.43000000;109303.61000000;324.81871000
2025-06-10 11:00:00;109303.61000000;109851.80000000;109199.81000000;109541.28000000;881.83399000
2025-06-10 12:00:00;109541.93000000;109700.00000000;109415.62000000;109697.76000000;554.16291000
2025-06-10 13:00:00;109697.75000000;109900.81000000;108888.88000000;109305.28000000;1408.66380000
2025-06-10 14:00:00;109305.28000000;109332.45000000;108468.29000000;108620.01000000;1840.47344000
2025-06-10 15:00:00;108620.00000000;109199.99000000;108331.03000000;109015.42000000;1443.70766000
2025-06-10 16:00:00;109015.41000000;109251.41000000;108690.59000000;108720.61000000;536.47760000
2025-06-10 17:00:00;108720.61000000;109064.06000000;108616.68000000;108711.37000000;359.45497000
2025-06-10 18:00:00;108711.37000000;109480.67000000;108518.86000000;109282.38000000;477.70957000
2025-06-10 19:00:00;109282.38000000;110400.00000000;109282.37000000;109526.30000000;1266.21790000
2025-06-10 20:00:00;109526.30000000;110018.07000000;109239.68000000;109960.00000000;609.61756000
2025-06-10 21:00:00;109960.01000000;110000.00000000;109420.00000000;109863.07000000;453.96715000
2025-06-10 22:00:00;109863.06000000;110181.10000000;109610.40000000;109727.87000000;482.13147000
2025-06-10 23:00:00;109727.88000000;110299.73000000;109600.00000000;110274.39000000;620.64617000
2025-06-11 00:00:00;110274.39000000;110274.40000000;109780.00000000;109825.54000000;496.67292000
2025-06-11 01:00:00;109825.55000000;109832.94000000;109565.10000000;109605.53000000;388.64877000
2025-06-11 02:00:00;109605.53000000;109858.22000000;109533.97000000;109677.03000000;257.11312000
2025-06-11 03:00:00;109677.03000000;109858.23000000;109622.03000000;109722.95000000;251.17830000
2025-06-11 04:00:00;109722.95000000;109735.24000000;109552.68000000;109562.75000000;173.09706000
2025-06-11 05:00:00;109562.75000000;109650.59000000;109430.38000000;109468.03000000;198.18742000
2025-06-11 06:00:00;109468.04000000;109679.24000000;109373.67000000;109595.01000000;322.84155000
2025-06-11 07:00:00;109595.02000000;109745.29000000;109446.73000000;109446.74000000;306.34832000
2025-06-11 08:00:00;109446.74000000;109675.69000000;109446.73000000;109576.02000000;413.74462000
2025-06-11 09:00:00;109576.03000000;109603.57000000;109233.62000000;109269.83000000;579.74506000
2025-06-11 10:00:00;109269.82000000;109468.67000000;109200.00000000;109373.12000000;390.96093000
2025-06-11 11:00:00;109373.13000000;109391.75000000;109193.89000000;109252.09000000;249.30459000
2025-06-11 12:00:00;109252.10000000;109927.04000000;109008.82000000;109714.87000000;1297.31517000
2025-06-11 13:00:00;109714.87000000;109900.00000000;109301.42000000;109684.00000000;948.34709000
2025-06-11 14:00:00;109684.00000000;110392.01000000;109650.94000000;109866.69000000;1345.14543000
2025-06-11 15:00:00;109866.69000000;110042.90000000;109660.72000000;109735.70000000;808.45996000
2025-06-11 16:00:00;109735.70000000;109815.84000000;109341.79000000;109439.38000000;689.45368000
2025-06-11 17:00:00;109439.38000000;109768.85000000;108964.16000000;108984.72000000;724.99224000
2025-06-11 18:00:00;108984.72000000;109072.91000000;108412.01000000;108807.25000000;963.32708000
2025-06-11 19:00:00;108807.25000000;108960.00000000;108576.00000000;108742.37000000;459.75917000
2025-06-11 20:00:00;108742.37000000;109001.50000000;108480.00000000;108906.44000000;360.27215000
2025-06-11 21:00:00;108906.45000000;109219.51000000;108367.94000000;108508.18000000;462.92455000
2025-06-11 22:00:00;108508.17000000;108633.38000000;108064.00000000;108443.38000000;692.16947000
2025-06-11 23:00:00;108443.38000000;108691.87000000;108324.00000000;108645.12000000;335.90773000
2025-06-12 00:00:00;108645.13000000;108813.55000000;108326.55000000;108705.99000000;394.62489000
2025-06-12 01:00:00;108706.00000000;108706.00000000;108258.49000000;108515.99000000;531.45564000
2025-06-12 02:00:00;108515.99000000;108759.00000000;108390.34000000;108400.52000000;897.03762000
2025-06-12 03:00:00;108400.52000000;108448.03000000;107730.00000000;107860.05000000;1933.71635000
2025-06-12 04:00:00;107860.04000000;107917.41000000;107320.00000000;107765.12000000;841.46439000
2025-06-12 05:00:00;107765.13000000;107922.43000000;107593.67000000;107746.91000000;355.94523000
2025-06-12 06:00:00;107746.91000000;107993.58000000;107640.33000000;107909.02000000;438.07180000
2025-06-12 07:00:00;107909.02000000;107961.01000000;107438.65000000;107633.53000000;702.19948000
2025-06-12 08:00:00;107633.53000000;107835.83000000;107440.13000000;107731.67000000;406.91931000
2025-06-12 09:00:00;107731.67000000;107771.55000000;107488.95000000;107507.35000000;309.44960000
2025-06-12 10:00:00;107507.35000000;107518.85000000;107200.00000000;107323.16000000;521.81989000
2025-06-12 11:00:00;107323.16000000;107349.31000000;106874.47000000;106900.95000000;628.23956000
2025-06-12 12:00:00;106900.95000000;107431.82000000;106870.00000000;106988.54000000;763.31238000
2025-06-12 13:00:00;106988.55000000;107198.75000000;106600.00000000;107070.80000000;920.69916000
2025-06-12 14:00:00;107070.80000000;107721.17000000;107070.80000000;107612.69000000;862.27021000
2025-06-12 15:00:00;107612.70000000;107822.50000000;106890.88000000;107020.95000000;655.00365000
2025-06-12 16:00:00;107020.96000000;107858.32000000;106985.38000000;107744.71000000;562.58066000
2025-06-12 17:00:00;107744.70000000;108450.16000000;107702.42000000;108287.40000000;769.24972000
2025-06-12 18:00:00;108287.40000000;108419.21000000;107229.47000000;107561.35000000;522.24144000
2025-06-12 19:00:00;107561.36000000;107879.92000000;106680.00000000;106788.80000000;704.93602000
2025-06-12 20:00:00;106789.80000000;106960.77000000;105772.73000000;105973.62000000;2315.98411000
2025-06-12 21:00:00;105973.61000000;106430.39000000;105860.90000000;105894.31000000;679.88503000
2025-06-12 22:00:00;105894.32000000;106225.40000000;105726.65000000;105890.70000000;576.44703000
2025-06-12 23:00:00;105890.69000000;106140.00000000;105671.72000000;105671.73000000;485.11901000
2025-06-13 00:00:00;105671.74000000;105694.00000000;103213.87000000;103797.81000000;5330.14891000
2025-06-13 01:00:00;103797.81000000;103938.59000000;102664.31000000;103773.65000000;3550.75225000
2025-06-13 02:00:00;103773.65000000;103976.64000000;103065.58000000;103641.21000000;1362.18578000
2025-06-13 03:00:00;103641.20000000;104590.00000000;103605.12000000;104277.22000000;1292.28749000
2025-06-13 04:00:00;104277.22000000;104506.36000000;103782.75000000;104404.52000000;700.33760000
2025-06-13 05:00:00;104404.52000000;104450.00000000;104000.00000000;104002.25000000;650.15589000
2025-06-13 06:00:00;104002.26000000;104722.50000000;103825.11000000;104704.26000000;812.26154000
2025-06-13 07:00:00;104704.27000000;104970.12000000;104376.43000000;104895.00000000;1192.26140000
2025-06-13 08:00:00;104895.01000000;105434.34000000;104690.85000000;104739.45000000;1404.55532000
2025-06-13 09:00:00;104739.44000000;104916.00000000;104500.00000000;104830.36000000;688.51868000
2025-06-13 10:00:00;104830.36000000;104925.10000000;104425.79000000;104874.01000000;531.07719000
2025-06-13 11:00:00;104874.00000000;105045.79000000;104640.00000000;105039.48000000;522.51084000
2025-06-13 12:00:00;105039.48000000;105290.14000000;104822.36000000;104852.29000000;768.82163000
2025-06-13 13:00:00;104852.28000000;105300.00000000;104674.14000000;104732.44000000;853.87525000
2025-06-13 14:00:00;104732.82000000;105011.76000000;104118.00000000;104970.74000000;1137.70532000
2025-06-13 15:00:00;104970.74000000;105747.47000000;104860.00000000;105436.87000000;1140.75299000
2025-06-13 16:00:00;105436.87000000;105981.00000000;105308.83000000;105783.66000000;1087.38893000
2025-06-13 17:00:00;105783.65000000;105783.65000000;104867.65000000;105390.94000000;775.10222000
2025-06-13 18:00:00;105390.94000000;105480.00000000;104668.73000000;105193.04000000;631.03278000
2025-06-13 19:00:00;105193.04000000;105436.90000000;104900.00000000;105110.00000000;457.01476000
2025-06-13 20:00:00;105110.01000000;105508.34000000;105020.87000000;105424.00000000;385.01118000
2025-06-13 21:00:00;105424.00000000;105788.79000000;105326.41000000;105612.59000000;270.63672000
2025-06-13 22:00:00;105612.58000000;105840.00000000;105542.00000000;105751.28000000;221.74081000
2025-06-13 23:00:00;105751.29000000;106179.53000000;105751.28000000;106066.59000000;414.68186000
2025-06-14 00:00:00;106066.59000000;106252.00000000;105703.61000000;105826.32000000;1271.50800000
2025-06-14 01:00:00;105826.32000000;105826.33000000;105440.00000000;105470.35000000;1198.12686000
2025-06-14 02:00:00;105470.35000000;105611.67000000;105312.88000000;105374.17000000;288.65282000
2025-06-14 03:00:00;105374.18000000;105440.00000000;105197.96000000;105228.82000000;259.19985000
2025-06-14 04:00:00;105228.83000000;105397.06000000;105212.09000000;105371.07000000;216.26058000
2025-06-14 05:00:00;105371.08000000;105397.06000000;105233.95000000;105288.30000000;205.15438000
2025-06-14 06:00:00;105288.30000000;105321.82000000;105105.13000000;105105.13000000;221.23119000
2025-06-14 07:00:00;105105.14000000;105144.57000000;104792.98000000;105076.59000000;360.03462000
2025-06-14 08:00:00;105076.59000000;105132.36000000;104871.06000000;105095.03000000;215.34556000
2025-06-14 09:00:00;105095.04000000;105110.15000000;104850.54000000;104862.26000000;253.37215000
2025-06-14 10:00:00;104862.26000000;105117.07000000;104836.06000000;105011.92000000;145.57424000
2025-06-14 11:00:00;105011.92000000;105096.00000000;104948.38000000;105082.01000000;172.47595000
2025-06-14 12:00:00;105082.01000000;105100.00000000;104745.10000000;105053.63000000;267.44126000
2025-06-14 13:00:00;105053.64000000;105131.25000000;104902.28000000;105017.41000000;263.02313000
2025-06-14 14:00:00;105017.41000000;105060.42000000;104841.96000000;104913.01000000;157.82263000
2025-06-14 15:00:00;104913.01000000;104983.05000000;104615.38000000;104841.30000000;356.85346000
2025-06-14 16:00:00;104841.29000000;104900.00000000;104359.50000000;104457.85000000;672.80896000
2025-06-14 17:00:00;104457.84000000;104721.53000000;104404.90000000;104608.17000000;342.50861000
2025-06-14 18:00:00;104608.18000000;104995.72000000;104359.08000000;104892.81000000;351.26848000
2025-06-14 19:00:00;104892.82000000;105045.78000000;104630.19000000;104645.67000000;320.70643000
2025-06-14 20:00:00;104645.66000000;104991.00000000;104300.00000000;104894.29000000;372.96357000
2025-06-14 21:00:00;104894.30000000;105458.71000000;104867.14000000;105315.54000000;414.26935000
2025-06-14 22:00:00;105315.55000000;105480.00000000;105289.45000000;105428.74000000;222.42456000
2025-06-14 23:00:00;105428.75000000;105480.00000000;105348.81000000;105414.64000000;249.91305000
2025-06-15 00:00:00;105414.63000000;105663.98000000;105264.75000000;105643.99000000;328.94394000
2025-06-15 01:00:00;105643.99000000;105680.00000000;105410.50000000;105421.03000000;196.23760000
2025-06-15 02:00:00;105421.03000000;105624.00000000;105421.03000000;105481.02000000;132.30823000
2025-06-15 03:00:00;105481.03000000;105566.22000000;105463.54000000;105473.55000000;101.92751000
2025-06-15 04:00:00;105473.54000000;105563.04000000;105473.54000000;105559.68000000;100.97805000
2025-06-15 05:00:00;105559.69000000;106100.00000000;105507.65000000;106073.94000000;290.03365000
2025-06-15 06:00:00;106073.95000000;106128.57000000;105410.43000000;105440.69000000;690.48683000
2025-06-15 07:00:00;105440.70000000;105453.46000000;105200.00000000;105428.00000000;300.03128000
2025-06-15 08:00:00;105428.00000000;105482.40000000;105134.69000000;105197.19000000;259.58184000
2025-06-15 09:00:00;105197.18000000;105197.19000000;104867.64000000;104915.15000000;370.65353000
2025-06-15 10:00:00;104915.15000000;105188.96000000;104915.14000000;105119.99000000;230.53887000
2025-06-15 11:00:00;105119.99000000;105162.51000000;104915.14000000;104970.51000000;196.37895000
2025-06-15 12:00:00;104970.51000000;105296.00000000;104955.48000000;105289.81000000;257.28037000
2025-06-15 13:00:00;105289.81000000;105660.31000000;105220.65000000;105515.97000000;350.85804000
2025-06-15 14:00:00;105515.97000000;105838.24000000;105308.82000000;105657.64000000;336.00440000
2025-06-15 15:00:00;105657.63000000;105794.12000000;105539.00000000;105564.00000000;301.25817000
2025-06-15 16:00:00;105563.99000000;105687.74000000;105332.00000000;105567.24000000;329.84918000
2025-06-15 17:00:00;105567.24000000;105777.09000000;105476.40000000;105689.64000000;194.07613000
2025-06-15 18:00:00;105689.65000000;105689.65000000;105472.00000000;105485.29000000;157.31009000
2025-06-15 19:00:00;105485.29000000;105566.43000000;105082.97000000;105294.19000000;294.74223000
2025-06-15 20:00:00;105294.19000000;105300.00000000;104600.13000000;104729.53000000;453.57123000
2025-06-15 21:00:00;104729.53000000;104828.94000000;104494.53000000;104807.75000000;477.50220000
2025-06-15 22:00:00;104807.75000000;105359.96000000;104734.42000000;105263.51000000;432.23208000
2025-06-15 23:00:00;105263.52000000;105617.82000000;105226.79000000;105594.01000000;381.41607000
2025-06-16 00:00:00;105594.02000000;105769.85000000;105352.94000000;105429.32000000;422.15418000
2025-06-16 01:00:00;105429.32000000;105885.00000000;104980.37000000;105815.08000000;559.26238000
2025-06-16 02:00:00;105815.09000000;105970.59000000;105684.46000000;105785.51000000;435.10541000
2025-06-16 03:00:00;105785.51000000;105966.00000000;105708.93000000;105921.84000000;263.51613000
2025-06-16 04:00:00;105921.85000000;106396.30000000;105874.48000000;106386.00000000;656.51068000
2025-06-16 05:00:00;106386.00000000;106785.71000000;106312.33000000;106559.98000000;595.46163000
2025-06-16 06:00:00;106559.99000000;106777.38000000;106510.61000000;106586.01000000;445.28877000
2025-06-16 07:00:00;106586.00000000;107262.31000000;106586.00000000;107061.80000000;1080.95051000
2025-06-16 08:00:00;107061.80000000;107242.92000000;106954.47000000;107180.00000000;486.60178000
2025-06-16 09:00:00;107180.00000000;107255.01000000;106863.98000000;106945.86000000;789.42833000
2025-06-16 10:00:00;106945.86000000;107200.00000000;106744.66000000;106834.32000000;436.77622000
2025-06-16 11:00:00;106834.33000000;106976.75000000;106582.25000000;106883.99000000;436.11918000
2025-06-16 12:00:00;106884.00000000;106900.00000000;106600.00000000;106690.47000000;352.59083000
2025-06-16 13:00:00;106690.47000000;107172.11000000;106495.09000000;107160.06000000;556.73469000
2025-06-16 14:00:00;107160.06000000;107784.26000000;106787.99000000;107533.50000000;1083.59008000
2025-06-16 15:00:00;107533.50000000;107715.40000000;107307.81000000;107424.96000000;545.44240000
